keyFile,ignore,element,valueSize,keySize,container,constructType,constructUS,lookupType,lookupUS
../keys/keys_string32.txt,10,10,64,32,map,0,6.72703,1,0.266667
../keys/keys_string32.txt,10,10,64,32,unordered_map,0,7.85405,1,0.446124
../keys/keys_string32.txt,10,10,64,32,flat_map,0,4.55833,1,0.22459
../keys/keys_string32.txt,10,100,64,32,vector,0,15.8528,1,0.782787
../keys/keys_string32.txt,10,100,64,32,map,0,48.5583,1,0.785537
../keys/keys_string32.txt,10,100,64,32,unordered_map,0,72.3722,1,1.55714
../keys/keys_string32.txt,10,100,64,32,flat_map,0,42.7829,1,0.809717
../keys/keys_string32.txt,10,1000,64,32,vector,0,137.794,1,5.17884
../keys/keys_string32.txt,10,1000,64,32,map,0,502.393,1,1.40782
../keys/keys_string32.txt,10,1000,64,32,unordered_map,0,700.167,1,1.80492
../keys/keys_string32.txt,10,1000,64,32,flat_map,0,1771.81,1,1.45926
../keys/keys_string32.txt,10,10000,64,32,vector,0,1269.8,1,49.9421
../keys/keys_string32.txt,10,10000,64,32,map,0,6559.93,1,2.11934
../keys/keys_string32.txt,10,10000,64,32,unordered_map,0,5923.77,1,1.13636
../keys/keys_string32.txt,10,10000,64,32,flat_map,0,167426,1,2.27355
../keys/keys_string32.txt,10,10,256,32,vector,0,5.67692,1,0.207438
../keys/keys_string32.txt,10,10,256,32,map,0,8.16154,1,0.336134
../keys/keys_string32.txt,10,10,256,32,unordered_map,0,9.56923,1,0.515748
../keys/keys_string32.txt,10,10,256,32,flat_map,0,6.17692,1,0.263265
../keys/keys_string32.txt,10,100,256,32,vector,0,30.0615,1,1.08074
../keys/keys_string32.txt,10,100,256,32,map,0,60.7692,1,0.838525
../keys/keys_string32.txt,10,100,256,32,unordered_map,0,97.35,1,2.29065
../keys/keys_string32.txt,10,100,256,32,flat_map,0,79.5083,1,0.850794
../keys/keys_string32.txt,10,1000,256,32,vector,0,259.642,1,8.4113
../keys/keys_string32.txt,10,1000,256,32,map,0,675.609,1,1.47295
../keys/keys_string32.txt,10,1000,256,32,unordered_map,0,862.909,1,2.57531
../keys/keys_string32.txt,10,1000,256,32,flat_map,0,4349.43,1,1.70905
../keys/keys_string32.txt,10,10000,256,32,vector,0,2546.09,1,80.8269
../keys/keys_string32.txt,10,10000,256,32,map,0,8207.77,1,2.39421
../keys/keys_string32.txt,10,10000,256,32,unordered_map,0,7326.87,1,1.32824
../keys/keys_string32.txt,10,10000,256,32,flat_map,0,432444,1,2.77755
../keys/keys_integer.txt,10,10,4,4,vector,1,0.779745,0,0.0459259
../keys/keys_integer.txt,10,10,4,4,map,1,2.72959,0,0.0852
../keys/keys_integer.txt,10,10,4,4,unordered_map,1,2.86767,0,0.1164
../keys/keys_integer.txt,10,10,4,4,flat_map,1,1.25576,0,0.0508
../keys/keys_integer.txt,10,100,4,4,vector,1,6.47986,0,0.05368
../keys/keys_integer.txt,10,100,4,4,map,1,26.7103,0,0.08456
../keys/keys_integer.txt,10,100,4,4,unordered_map,1,22.8937,0,0.04384
../keys/keys_integer.txt,10,100,4,4,flat_map,1,15.1414,0,0.04684
../keys/keys_integer.txt,10,1000,4,4,vector,1,63.0893,0,0.305458
../keys/keys_integer.txt,10,1000,4,4,map,1,286.864,0,0.110904
../keys/keys_integer.txt,10,1000,4,4,unordered_map,1,191.987,0,0.035324
../keys/keys_integer.txt,10,1000,4,4,flat_map,1,322.144,0,0.062732
../keys/keys_integer.txt,10,10000,4,4,vector,1,612.657,0,3.17989
../keys/keys_integer.txt,10,10000,4,4,map,1,3993.85,0,0.185478
../keys/keys_integer.txt,10,10000,4,4,unordered_map,1,2330.01,0,0.0314078
../keys/keys_integer.txt,10,10000,4,4,flat_map,1,20648,0,0.084013
../keys/keys_integer.txt,10,10,16,4,vector,1,0.810383,0,0.0538462
../keys/keys_integer.txt,10,10,16,4,map,1,3.91129,0,0.0896
../keys/keys_integer.txt,10,10,16,4,unordered_map,1,4.24389,0,0.1548
../keys/keys_integer.txt,10,10,16,4,flat_map,1,1.72663,0,0.0576
../keys/keys_integer.txt,10,100,16,4,vector,1,6.89273,0,0.0516154
../keys/keys_integer.txt,10,100,16,4,map,1,34.9634,0,0.0906154
../keys/keys_integer.txt,10,100,16,4,unordered_map,1,28.044,0,0.0411154
../keys/keys_integer.txt,10,100,16,4,flat_map,1,17.4681,0,0.0488
../keys/keys_integer.txt,10,1000,16,4,vector,1,64.6369,0,0.335587
../keys/keys_integer.txt,10,1000,16,4,map,1,350.383,0,0.132667
../keys/keys_integer.txt,10,1000,16,4,unordered_map,1,212.572,0,0.037352
../keys/keys_integer.txt,10,1000,16,4,flat_map,1,381.801,0,0.070248
../keys/keys_integer.txt,10,10000,16,4,vector,1,616.828,0,3.39296
../keys/keys_integer.txt,10,10000,16,4,map,1,4616.69,0,0.210915
../keys/keys_integer.txt,10,10000,16,4,unordered_map,1,2348.59,0,0.0302096
../keys/keys_integer.txt,10,10000,16,4,flat_map,1,27562.9,0,0.093554
../keys/keys_integer.txt,10,10,64,4,vector,1,1.6098,0,0.055
../keys/keys_integer.txt,10,10,64,4,map,1,6.114,0,0.0848148
../keys/keys_integer.txt,10,10,64,4,unordered_map,1,6.55294,0,0.1244
../keys/keys_integer.txt,10,10,64,4,flat_map,1,3.1098,0,0.0548
../keys/keys_integer.txt,10,100,64,4,vector,1,8.77818,0,0.05668
../keys/keys_integer.txt,10,100,64,4,map,1,51.5585,0,0.09952
../keys/keys_integer.txt,10,100,64,4,unordered_map,1,37.6667,0,0.04524
../keys/keys_integer.txt,10,100,64,4,flat_map,1,27.8151,0,0.0638
../keys/keys_integer.txt,10,1000,64,4,vector,1,68.6733,0,0.535635
../keys/keys_integer.txt,10,1000,64,4,map,1,528.914,0,0.141016
../keys/keys_integer.txt,10,1000,64,4,unordered_map,1,282.04,0,0.0346038
../keys/keys_integer.txt,10,1000,64,4,flat_map,1,856.267,0,0.082625
../keys/keys_integer.txt,10,10000,64,4,vector,1,702.943,0,10.8951
../keys/keys_integer.txt,10,10000,64,4,map,1,7174.52,0,0.255264
../keys/keys_integer.txt,10,10000,64,4,unordered_map,1,3814.45,0,0.0380605
../keys/keys_integer.txt,10,10000,64,4,flat_map,1,84404.8,0,0.118625
../keys/keys_integer.txt,10,10,256,4,vector,1,4.62143,0,0.0612
../keys/keys_integer.txt,10,10,256,4,map,1,11.1929,0,0.1024
../keys/keys_integer.txt,10,10,256,4,unordered_map,1,11.85,0,0.1528
../keys/keys_integer.txt,10,10,256,4,flat_map,1,7.83571,0,0.0633333
../keys/keys_integer.txt,10,100,256,4,vector,1,19.65,0,0.06128
../keys/keys_integer.txt,10,100,256,4,map,1,105.7,0,0.109077
../keys/keys_integer.txt,10,100,256,4,unordered_map,1,75.6429,0,0.05264
../keys/keys_integer.txt,10,100,256,4,flat_map,1,134.379,0,0.06456
../keys/keys_integer.txt,10,1000,256,4,vector,1,148.877,0,0.696143
../keys/keys_integer.txt,10,1000,256,4,map,1,1003.99,0,0.16695
../keys/keys_integer.txt,10,1000,256,4,unordered_map,1,538.823,0,0.044528
../keys/keys_integer.txt,10,1000,256,4,flat_map,1,4502.13,0,0.089172
../keys/keys_integer.txt,10,10000,256,4,vector,1,1466.4,0,16.0915
../keys/keys_integer.txt,10,10000,256,4,map,1,9827.78,0,0.281255
../keys/keys_integer.txt,10,10000,256,4,unordered_map,1,5217.36,0,0.0359926
../keys/keys_integer.txt,10,10000,256,4,flat_map,1,664690,0,0.135621
../keys/keys_string10.txt,10,10,4,10,vector,1,0.97592,0,0.0892
../keys/keys_string10.txt,10,10,4,10,map,1,3.59331,0,0.1336
../keys/keys_string10.txt,10,10,4,10,unordered_map,1,4.1419,0,0.1568
../keys/keys_string10.txt,10,10,4,10,flat_map,1,2.09269,0,0.111154
../keys/keys_string10.txt,10,100,4,10,vector,1,8.02996,0,0.42616
../keys/keys_string10.txt,10,100,4,10,map,1,35.9943,0,0.159769
../keys/keys_string10.txt,10,100,4,10,unordered_map,1,30.7948,0,0.07876
../keys/keys_string10.txt,10,100,4,10,flat_map,1,31.497,0,0.13216
../keys/keys_string10.txt,10,1000,4,10,vector,1,74.4447,0,4.15152
../keys/keys_string10.txt,10,1000,4,10,map,1,410.973,0,0.224946
../keys/keys_string10.txt,10,1000,4,10,unordered_map,1,258.353,0,0.0653923
../keys/keys_string10.txt,10,1000,4,10,flat_map,1,1236.03,0,0.193292
../keys/keys_string10.txt,10,10000,4,10,vector,1,740.479,0,40.1941
../keys/keys_string10.txt,10,10000,4,10,map,1,5790.75,0,0.345818
../keys/keys_string10.txt,10,10000,4,10,unordered_map,1,2874.41,0,0.0506986
../keys/keys_string10.txt,10,10000,4,10,flat_map,1,105127,0,0.281857
../keys/keys_string10.txt,10,10,16,10,vector,1,1.14135,0,0.09
../keys/keys_string10.txt,10,10,16,10,map,1,4.71278,0,0.1328
../keys/keys_string10.txt,10,10,16,10,unordered_map,1,4.5125,0,0.1732
../keys/keys_string10.txt,10,10,16,10,flat_map,1,2.72462,0,0.1004
../keys/keys_string10.txt,10,100,16,10,vector,1,7.45062,0,0.403308
../keys/keys_string10.txt,10,100,16,10,map,1,42.0707,0,0.17676
../keys/keys_string10.txt,10,100,16,10,unordered_map,1,33.7971,0,0.0721538
../keys/keys_string10.txt,10,100,16,10,flat_map,1,35.9086,0,0.13344
../keys/keys_string10.txt,10,1000,16,10,vector,1,72.5788,0,4.16527
../keys/keys_string10.txt,10,1000,16,10,map,1,436.679,0,0.230504
../keys/keys_string10.txt,10,1000,16,10,unordered_map,1,272.849,0,0.071636
../keys/keys_string10.txt,10,1000,16,10,flat_map,1,1355.33,0,0.198671
../keys/keys_string10.txt,10,10000,16,10,vector,1,716.926,0,39.6538
../keys/keys_string10.txt,10,10000,16,10,map,1,6146.87,0,0.359316
../keys/keys_string10.txt,10,10000,16,10,unordered_map,1,2996.08,0,0.0506686
../keys/keys_string10.txt,10,10000,16,10,flat_map,1,116725,0,0.28747
../keys/keys_string10.txt,10,10,64,10,vector,1,2.0587,0,0.086
../keys/keys_string10.txt,10,10,64,10,map,1,7.00222,0,0.1444
../keys/keys_string10.txt,10,10,64,10,unordered_map,1,8.15745,0,0.1412
../keys/keys_string10.txt,10,10,64,10,flat_map,1,3.83958,0,0.1132
../keys/keys_string10.txt,10,100,64,10,vector,1,11.0234,0,0.43336
../keys/keys_string10.txt,10,100,64,10,map,1,58.5447,0,0.174885
../keys/keys_string10.txt,10,100,64,10,unordered_map,1,49.4511,0,0.07684
../keys/keys_string10.txt,10,100,64,10,flat_map,1,54.0348,0,0.12476
../keys/keys_string10.txt,10,1000,64,10,vector,1,85.2238,0,4.43142
../keys/keys_string10.txt,10,1000,64,10,map,1,597.394,0,0.240187
../keys/keys_string10.txt,10,1000,64,10,unordered_map,1,354.368,0,0.0662154
../keys/keys_string10.txt,10,1000,64,10,flat_map,1,1986.51,0,0.187621
../keys/keys_string10.txt,10,10000,64,10,vector,1,857.38,0,44.1126
../keys/keys_string10.txt,10,10000,64,10,map,1,7513.51,0,0.381196
../keys/keys_string10.txt,10,10000,64,10,unordered_map,1,3907.99,0,0.0514773
../keys/keys_string10.txt,10,10000,64,10,flat_map,1,185878,0,0.276351
../keys/keys_string10.txt,10,10,256,10,vector,1,6.35714,0,0.1
../keys/keys_string10.txt,10,10,256,10,map,1,12.65,0,0.139231
../keys/keys_string10.txt,10,10,256,10,unordered_map,1,13.3214,0,0.146154
../keys/keys_string10.txt,10,10,256,10,flat_map,1,7.96429,0,0.114
../keys/keys_string10.txt,10,100,256,10,vector,1,29.6462,0,0.4248
../keys/keys_string10.txt,10,100,256,10,map,1,112.823,0,0.19624
../keys/keys_string10.txt,10,100,256,10,unordered_map,1,94.3154,0,0.0813077
../keys/keys_string10.txt,10,100,256,10,flat_map,1,147.093,0,0.154
../keys/keys_string10.txt,10,1000,256,10,vector,1,179.023,0,4.23806
../keys/keys_string10.txt,10,1000,256,10,map,1,1099.94,0,0.264961
../keys/keys_string10.txt,10,1000,256,10,unordered_map,1,616.158,0,0.07766
../keys/keys_string10.txt,10,1000,256,10,flat_map,1,5193.32,0,0.222717
../keys/keys_string10.txt,10,10000,256,10,vector,1,1764.42,0,46.9285
../keys/keys_string10.txt,10,10000,256,10,map,1,10543.8,0,0.418719
../keys/keys_string10.txt,10,10000,256,10,unordered_map,1,5741.3,0,0.0558541
../keys/keys_string10.txt,10,10000,256,10,flat_map,1,728084,0,0.344571
../keys/keys_string32.txt,10,10,4,32,vector,1,4.31237,0,0.1496
../keys/keys_string32.txt,10,10,4,32,map,1,7.90722,0,0.1912
../keys/keys_string32.txt,10,10,4,32,unordered_map,1,10.918,0,0.29
../keys/keys_string32.txt,10,10,4,32,flat_map,1,5.32277,0,0.2084
../keys/keys_string32.txt,10,100,4,32,vector,1,22.5213,0,0.3968
../keys/keys_string32.txt,10,100,4,32,map,1,67.0563,0,0.2086
../keys/keys_string32.txt,10,100,4,32,unordered_map,1,61.1538,0,0.14388
../keys/keys_string32.txt,10,100,4,32,flat_map,1,57.8776,0,0.20452
../keys/keys_string32.txt,10,1000,4,32,vector,1,191.272,0,4.19
../keys/keys_string32.txt,10,1000,4,32,map,1,623.087,0,0.284504
../keys/keys_string32.txt,10,1000,4,32,unordered_map,1,467.5,0,0.115883
../keys/keys_string32.txt,10,1000,4,32,flat_map,1,1555.19,0,0.287248
../keys/keys_string32.txt,10,10000,4,32,vector,1,1989.61,0,53.6302
../keys/keys_string32.txt,10,10000,4,32,map,1,9049.74,0,0.466111
../keys/keys_string32.txt,10,10000,4,32,unordered_map,1,5957.37,0,0.107618
../keys/keys_string32.txt,10,10000,4,32,flat_map,1,114729,0,0.458642
../keys/keys_string32.txt,10,10,16,32,vector,1,4.18108,0,0.1448
../keys/keys_string32.txt,10,10,16,32,map,1,7.60676,0,0.181111
../keys/keys_string32.txt,10,10,16,32,unordered_map,1,9.29333,0,0.288
../keys/keys_string32.txt,10,10,16,32,flat_map,1,6.00556,0,0.184
../keys/keys_string32.txt,10,100,16,32,vector,1,23.9578,0,0.364346
../keys/keys_string32.txt,10,100,16,32,map,1,68.5722,0,0.21776
../keys/keys_string32.txt,10,100,16,32,unordered_map,1,62.072,0,0.14348
../keys/keys_string32.txt,10,100,16,32,flat_map,1,62.5988,0,0.192385
../keys/keys_string32.txt,10,1000,16,32,vector,1,195.635,0,4.55009
../keys/keys_string32.txt,10,1000,16,32,map,1,694.955,0,0.306426
../keys/keys_string32.txt,10,1000,16,32,unordered_map,1,474.82,0,0.112946
../keys/keys_string32.txt,10,1000,16,32,flat_map,1,1579.97,0,0.280642
../keys/keys_string32.txt,10,10000,16,32,vector,1,1991.56,0,53.6344
../keys/keys_string32.txt,10,10000,16,32,map,1,10337.5,0,0.533047
../keys/keys_string32.txt,10,10000,16,32,unordered_map,1,5901.33,0,0.109015
../keys/keys_string32.txt,10,10000,16,32,flat_map,1,117332,0,0.461441
../keys/keys_string32.txt,10,10,64,32,vector,1,5.56111,0,0.1316
../keys/keys_string32.txt,10,10,64,32,map,1,10.3595,0,0.158462
../keys/keys_string32.txt,10,10,64,32,unordered_map,1,13.2324,0,0.252
../keys/keys_string32.txt,10,10,64,32,flat_map,1,8.35278,0,0.1436
../keys/keys_string32.txt,10,100,64,32,vector,1,30.8528,0,0.39672
../keys/keys_string32.txt,10,100,64,32,map,1,87.7829,0,0.23584
../keys/keys_string32.txt,10,100,64,32,unordered_map,1,85.2333,0,0.14324
../keys/keys_string32.txt,10,100,64,32,flat_map,1,86.5167,0,0.182308
../keys/keys_string32.txt,10,1000,64,32,vector,1,228.897,0,5.3071
../keys/keys_string32.txt,10,1000,64,32,map,1,919.064,0,0.297038
../keys/keys_string32.txt,10,1000,64,32,unordered_map,1,573.67,0,0.11425
../keys/keys_string32.txt,10,1000,64,32,flat_map,1,2363.03,0,0.287917
../keys/keys_string32.txt,10,10000,64,32,vector,1,2169.86,0,62.9022
../keys/keys_string32.txt,10,10000,64,32,map,1,11604.7,0,0.557153
../keys/keys_string32.txt,10,10000,64,32,unordered_map,1,6804.16,0,0.108725
../keys/keys_string32.txt,10,10000,64,32,flat_map,1,185932,0,0.455308
../keys/keys_string32.txt,10,10,256,32,vector,1,9.60769,0,0.1292
../keys/keys_string32.txt,10,10,256,32,map,1,16.0385,0,0.2016
../keys/keys_string32.txt,10,10,256,32,unordered_map,1,20.6154,0,0.255385
../keys/keys_string32.txt,10,10,256,32,flat_map,1,14.0077,0,0.1776
../keys/keys_string32.txt,10,100,256,32,vector,1,49.7077,0,0.421375
../keys/keys_string32.txt,10,100,256,32,map,1,151.342,0,0.255125
../keys/keys_string32.txt,10,100,256,32,unordered_map,1,135.833,0,0.14616
../keys/keys_string32.txt,10,100,256,32,flat_map,1,203.575,0,0.22224
../keys/keys_string32.txt,10,1000,256,32,vector,1,393.327,0,6.39746
../keys/keys_string32.txt,10,1000,256,32,map,1,1349.57,0,0.320225
../keys/keys_string32.txt,10,1000,256,32,unordered_map,1,879,0,0.12238
../keys/keys_string32.txt,10,1000,256,32,flat_map,1,5967.23,0,0.323225
../keys/keys_string32.txt,10,10000,256,32,vector,1,3463.65,0,86.307
../keys/keys_string32.txt,10,10000,256,32,map,1,15221.7,0,0.607905
../keys/keys_string32.txt,10,10000,256,32,unordered_map,1,8434.77,0,0.110853
../keys/keys_string32.txt,10,10000,256,32,flat_map,1,698656,0,0.537196
../keys/keys_integer.txt,10,10,4,4,vector,1,0.76395,1,0.075102
../keys/keys_integer.txt,10,10,4,4,map,1,2.59919,1,0.0979508
../keys/keys_integer.txt,10,10,4,4,unordered_map,1,3.02164,1,0.189754
../keys/keys_integer.txt,10,10,4,4,flat_map,1,1.25531,1,0.0674897
../keys/keys_integer.txt,10,100,4,4,vector,1,6.43675,1,0.162551
../keys/keys_integer.txt,10,100,4,4,map,1,26.897,1,0.316049
../keys/keys_integer.txt,10,100,4,4,unordered_map,1,21.563,1,0.364634
../keys/keys_integer.txt,10,100,4,4,flat_map,1,14.9915,1,0.142149
../keys/keys_integer.txt,10,1000,4,4,vector,1,63.8457,1,0.651852
../keys/keys_integer.txt,10,1000,4,4,map,1,303.257,1,0.687295
../keys/keys_integer.txt,10,1000,4,4,unordered_map,1,195.276,1,0.417551
../keys/keys_integer.txt,10,1000,4,4,flat_map,1,319.418,1,0.263934
../keys/keys_integer.txt,10,10000,4,4,vector,1,610.08,1,5.3275
../keys/keys_integer.txt,10,10000,4,4,map,1,3886.73,1,1.24669
../keys/keys_integer.txt,10,10000,4,4,unordered_map,1,2312.64,1,0.244961
../keys/keys_integer.txt,10,10000,4,4,flat_map,1,20750.6,1,0.375309
../keys/keys_integer.txt,10,10,16,4,vector,1,0.901087,1,0.0567347
../keys/keys_integer.txt,10,10,16,4,map,1,3.86754,1,0.0995885
../keys/keys_integer.txt,10,10,16,4,unordered_map,1,4.20924,1,0.16875
../keys/keys_integer.txt,10,10,16,4,flat_map,1,1.65105,1,0.0831276
../keys/keys_integer.txt,10,100,16,4,vector,1,6.88304,1,0.215102
../keys/keys_integer.txt,10,100,16,4,map,1,33.8548,1,0.357422
../keys/keys_integer.txt,10,100,16,4,unordered_map,1,28.6173,1,0.356148
../keys/keys_integer.txt,10,100,16,4,flat_map,1,17.5241,1,0.180233
../keys/keys_integer.txt,10,1000,16,4,vector,1,62.5638,1,1.12941
../keys/keys_integer.txt,10,1000,16,4,map,1,350.206,1,0.793827
../keys/keys_integer.txt,10,1000,16,4,unordered_map,1,216.991,1,0.436626
../keys/keys_integer.txt,10,1000,16,4,flat_map,1,362.941,1,0.304688
../keys/keys_integer.txt,10,10000,16,4,vector,1,635.323,1,11.18
../keys/keys_integer.txt,10,10000,16,4,map,1,4701.01,1,1.29256
../keys/keys_integer.txt,10,10000,16,4,unordered_map,1,2326.3,1,0.247951
../keys/keys_integer.txt,10,10000,16,4,flat_map,1,27485.1,1,0.46749
../keys/keys_integer.txt,10,10,64,4,vector,1,1.3549,1,0.0773663
../keys/keys_integer.txt,10,10,64,4,map,1,5.76538,1,0.11405
../keys/keys_integer.txt,10,10,64,4,unordered_map,1,6.712,1,0.22418
../keys/keys_integer.txt,10,10,64,4,flat_map,1,3.02115,1,0.0893878
../keys/keys_integer.txt,10,100,64,4,vector,1,8.57407,1,0.407377
../keys/keys_integer.txt,10,100,64,4,map,1,53.3818,1,0.373171
../keys/keys_integer.txt,10,100,64,4,unordered_map,1,40.2545,1,0.436066
../keys/keys_integer.txt,10,100,64,4,flat_map,1,29.3692,1,0.203279
../keys/keys_integer.txt,10,1000,64,4,vector,1,67.1733,1,3.28504
../keys/keys_integer.txt,10,1000,64,4,map,1,530.597,1,0.814815
../keys/keys_integer.txt,10,1000,64,4,unordered_map,1,283.81,1,0.464609
../keys/keys_integer.txt,10,1000,64,4,flat_map,1,885.472,1,0.395276
../keys/keys_integer.txt,10,10000,64,4,vector,1,660.605,1,35.5238
../keys/keys_integer.txt,10,10000,64,4,map,1,6306.24,1,1.46356
../keys/keys_integer.txt,10,10000,64,4,unordered_map,1,3240.54,1,0.249383
../keys/keys_integer.txt,10,10000,64,4,flat_map,1,79639.5,1,0.560494
../keys/keys_integer.txt,10,10,256,4,vector,1,4.43571,1,0.0909836
../keys/keys_integer.txt,10,10,256,4,map,1,11.0071,1,0.125681
../keys/keys_integer.txt,10,10,256,4,unordered_map,1,12.3786,1,0.300391
../keys/keys_integer.txt,10,10,256,4,flat_map,1,6.95,1,0.102344
../keys/keys_integer.txt,10,100,256,4,vector,1,20.0214,1,0.604527
../keys/keys_integer.txt,10,100,256,4,map,1,108.907,1,0.445492
../keys/keys_integer.txt,10,100,256,4,unordered_map,1,81.45,1,0.51124
../keys/keys_integer.txt,10,100,256,4,flat_map,1,130.643,1,0.24856
../keys/keys_integer.txt,10,1000,256,4,vector,1,146.192,1,5.19524
../keys/keys_integer.txt,10,1000,256,4,map,1,991.908,1,1.00474
../keys/keys_integer.txt,10,1000,256,4,unordered_map,1,565.7,1,0.514286
../keys/keys_integer.txt,10,1000,256,4,flat_map,1,4476.11,1,0.418519
../keys/keys_integer.txt,10,10000,256,4,vector,1,1529.41,1,56.573
../keys/keys_integer.txt,10,10000,256,4,map,1,9941.48,1,1.57273
../keys/keys_integer.txt,10,10000,256,4,unordered_map,1,5056.57,1,0.271605
../keys/keys_integer.txt,10,10000,256,4,flat_map,1,665499,1,0.641569
../keys/keys_string10.txt,10,10,4,10,vector,1,0.958095,1,0.143969
../keys/keys_string10.txt,10,10,4,10,map,1,3.48462,1,0.179098
../keys/keys_string10.txt,10,10,4,10,unordered_map,1,3.89477,1,0.220576
../keys/keys_string10.txt,10,10,4,10,flat_map,1,2.05488,1,0.147773
../keys/keys_string10.txt,10,100,4,10,vector,1,8.02955,1,0.541975
../keys/keys_string10.txt,10,100,4,10,map,1,35.3518,1,0.508171
../keys/keys_string10.txt,10,100,4,10,unordered_map,1,30.0874,1,0.496484
../keys/keys_string10.txt,10,100,4,10,flat_map,1,31.1749,1,0.375309
../keys/keys_string10.txt,10,1000,4,10,vector,1,73.9372,1,4.09587
../keys/keys_string10.txt,10,1000,4,10,map,1,414.533,1,0.960494
../keys/keys_string10.txt,10,1000,4,10,unordered_map,1,260.977,1,0.585246
../keys/keys_string10.txt,10,1000,4,10,flat_map,1,1264.32,1,0.63035
../keys/keys_string10.txt,10,10000,4,10,vector,1,746.379,1,41.1441
../keys/keys_string10.txt,10,10000,4,10,map,1,5768.32,1,1.56515
../keys/keys_string10.txt,10,10000,4,10,unordered_map,1,2851.19,1,0.362705
../keys/keys_string10.txt,10,10000,4,10,flat_map,1,109736,1,0.988934
../keys/keys_string10.txt,10,10,16,10,vector,1,1.17594,1,0.1425
../keys/keys_string10.txt,10,10,16,10,map,1,4.77218,1,0.20082
../keys/keys_string10.txt,10,10,16,10,unordered_map,1,4.6291,1,0.216393
../keys/keys_string10.txt,10,10,16,10,flat_map,1,2.6694,1,0.158776
../keys/keys_string10.txt,10,100,16,10,vector,1,7.64605,1,0.57582
../keys/keys_string10.txt,10,100,16,10,map,1,41.5966,1,0.540574
../keys/keys_string10.txt,10,100,16,10,unordered_map,1,32.7716,1,0.585306
../keys/keys_string10.txt,10,100,16,10,flat_map,1,36.3626,1,0.37623
../keys/keys_string10.txt,10,1000,16,10,vector,1,71.5566,1,4.32066
../keys/keys_string10.txt,10,1000,16,10,map,1,427.637,1,0.963529
../keys/keys_string10.txt,10,1000,16,10,unordered_map,1,278.121,1,0.612705
../keys/keys_string10.txt,10,1000,16,10,flat_map,1,1366.31,1,0.666797
../keys/keys_string10.txt,10,10000,16,10,vector,1,721.894,1,39.79
../keys/keys_string10.txt,10,10000,16,10,map,1,6291.09,1,1.53169
../keys/keys_string10.txt,10,10000,16,10,unordered_map,1,3036.79,1,0.339689
../keys/keys_string10.txt,10,10000,16,10,flat_map,1,117258,1,1.01885
../keys/keys_string10.txt,10,10,64,10,vector,1,2.16596,1,0.132099
../keys/keys_string10.txt,10,10,64,10,map,1,6.80426,1,0.178689
../keys/keys_string10.txt,10,10,64,10,unordered_map,1,7.94043,1,0.234496
../keys/keys_string10.txt,10,10,64,10,flat_map,1,4.64222,1,0.204082
../keys/keys_string10.txt,10,100,64,10,vector,1,11.4532,1,0.782041
../keys/keys_string10.txt,10,100,64,10,map,1,57.9234,1,0.587059
../keys/keys_string10.txt,10,100,64,10,unordered_map,1,48.1638,1,0.63719
../keys/keys_string10.txt,10,100,64,10,flat_map,1,54.1696,1,0.437143
../keys/keys_string10.txt,10,1000,64,10,vector,1,89.0683,1,5.94833
../keys/keys_string10.txt,10,1000,64,10,map,1,619.774,1,1.10533
../keys/keys_string10.txt,10,1000,64,10,unordered_map,1,345.961,1,0.701639
../keys/keys_string10.txt,10,1000,64,10,flat_map,1,1903.66,1,0.728794
../keys/keys_string10.txt,10,10000,64,10,vector,1,869.25,1,56.5032
../keys/keys_string10.txt,10,10000,64,10,map,1,7570.41,1,1.67355
../keys/keys_string10.txt,10,10000,64,10,unordered_map,1,3864.48,1,0.373251
../keys/keys_string10.txt,10,10000,64,10,flat_map,1,186742,1,1.17737
../keys/keys_string10.txt,10,10,256,10,vector,1,5,1,0.190272
../keys/keys_string10.txt,10,10,256,10,map,1,11.0786,1,0.248627
../keys/keys_string10.txt,10,10,256,10,unordered_map,1,14.1786,1,0.300415
../keys/keys_string10.txt,10,10,256,10,flat_map,1,8.47143,1,0.196327
../keys/keys_string10.txt,10,100,256,10,vector,1,28.2846,1,1.28148
../keys/keys_string10.txt,10,100,256,10,map,1,116.223,1,0.633607
../keys/keys_string10.txt,10,100,256,10,unordered_map,1,93.6462,1,0.742213
../keys/keys_string10.txt,10,100,256,10,flat_map,1,150.186,1,0.534426
../keys/keys_string10.txt,10,1000,256,10,vector,1,187.525,1,12.1309
../keys/keys_string10.txt,10,1000,256,10,map,1,1044.99,1,1.12149
../keys/keys_string10.txt,10,1000,256,10,unordered_map,1,586.883,1,0.778512
../keys/keys_string10.txt,10,1000,256,10,flat_map,1,5282.66,1,0.844262
../keys/keys_string10.txt,10,10000,256,10,vector,1,1661.05,1,138.57
../keys/keys_string10.txt,10,10000,256,10,map,1,11093.4,1,1.74039
../keys/keys_string10.txt,10,10000,256,10,unordered_map,1,5813.89,1,0.41625
../keys/keys_string10.txt,10,10000,256,10,flat_map,1,726491,1,1.35647
../keys/keys_string32.txt,10,10,4,32,vector,1,3.81443,1,0.240467
../keys/keys_string32.txt,10,10,4,32,map,1,7.99082,1,0.250612
../keys/keys_string32.txt,10,10,4,32,unordered_map,1,11.268,1,0.395669
../keys/keys_string32.txt,10,10,4,32,flat_map,1,5.357,1,0.279918
../keys/keys_string32.txt,10,100,4,32,vector,1,22.8452,1,1.14163
